"Timestamp","Quality","Manufacturer","Phone Model","OS","Rooted","Baseband version","Source","Encoder","Application Location","Version","User Message"
"6/26/2020 23:10:57","Mic Quality","motorola","Moto G5 Plus (XT1686)","Android: 10; 3.18.140-ElementalX","Yes","M8953_46.55.07.90R,M8953_46.55.07.90R","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","it records only from mic and opponent voice isn't at all being heard"
"6/28/2020 2:10:19","Voice Line Quality","Sony","G8441","Android: 10; 4.4.224-cryptomilk ","Yes","8998-8998.gen.prodQ-00278-47","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Installed in /system/priv-app using the App Systemizer Magisk module by veez21"
"7/1/2020 13:10:36","Not Working","samsung","SM-A505F","Android: 10; 4.14.62-18098116","No","A505FXXU4BTC2","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.11",""
"7/1/2020 13:11:02","Not Working","samsung","SM-A505F","Android: 10; 4.14.62-18098116","No","A505FXXU4BTC2","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.11",""
"7/3/2020 2:18:39","Voice Line Quality","samsung","SM-G770F","Android: 10; 4.14.117-17845846","Yes","G770FXXU2BTD2","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Amazing app, could not be happier!!!"
"7/3/2020 19:30:03","Voice line quality (the actual button was unpressable)","Sony","G8341","Android: 10; 4.4.224-cryptomilk ","Yes","8998-8998.gen.prodQ-00278-45","System Default","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Great job and huge thanks for bringing this app. Love From Greece:)"
"7/4/2020 12:05:21","Voice Line Quality","asus","ASUS_X01BDA","Android: 10; 4.4.192-perf ","Yes","00784-SDM660_GEN_PACK-1.204336.1,00784-SDM660_GEN_PACK-1.204336.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13",""
"7/7/2020 20:06:04","Voice Line Quality","OnePlus","ONEPLUS A5000","Android: 9; 4.4.153-perf ","Yes","MPSS.AT.2.0.c4.7-00070-8998_GEN_PACK-2.179387.1.214666.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"7/7/2020 21:11:35","Voice Line Quality","samsung","SM-A305F","Android: 10; 4.4.177-17822014","Yes","A305FXXS5BTE3,A305FXXS5BTE3","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13",""
"7/8/2020 6:54:02","Voice Line Quality","Xiaomi","Redmi Note 8","Android: 9; 4.14.98-perf ","No","MPSS.AT.4.3.1-00270-NICOBAR_GEN_PACK-1.262213.1.269084.1","Auto (default)","3gp, aac","User Installed","1.7.13",""
"7/8/2020 23:14:02","Voice Line Quality","Xiaomi","Redmi Note 7","Android: 10; 4.4.226-darkonah","Yes","660_GEN_PACK-1.260989.1.267581.1,660_GEN_PACK-1.260989.1.267581.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","superb"
"7/17/2020 21:00:06","Voice Line Quality","HMD Global","TA-1052","Android: 9; 4.4.153-perf ","No","MPSS.AT.2.0.c4-00984-8998_GEN_PACK-1.177141.6,MPSS.AT.2.0.c4-00984-8998_GEN_PACK-1.177141.6","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"7/19/2020 12:55:44","Voice Line Quality","Xiaomi","Redmi Note 8","Android: 9; 4.14.98-perf ","No","MPSS.AT.4.3.1-00270-NICOBAR_GEN_PACK-1.262213.1.269084.1","Auto (default)","3gp, aac","User Installed","1.7.13",""
"7/27/2020 16:09:11","Voice Line Quality","Xiaomi","Redmi 8","Android: 10; 4.9.229-LOLZ-V10","Yes","9_GENNS_PACK-2.258031.2.262717.1,9_GENNS_PACK-2.258031.2.262717.1","Voice Line","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","only records my voice not gut other side of line. saeb@usa.com"
"7/31/2020 18:21:11","Not Working","Xiaomi","Mi MIX 2","Android: 10; 4.4.227-yiff","Yes","AT20-0506_2249_2f010e6,AT20-0506_2249_2f010e6","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"8/1/2020 0:59:16","Voice Line Quality","Xiaomi","POCO F1","Android: 10; 4.9.231~SilverCore-v6.1 Pixel experience plus edition 20200710","Yes","AT4.0.c2.6-331-0508_1622_8a737a5,AT4.0.c2.6-331-0508_1622_8a737a5","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Its the best one so far. Tried several, didn't work , this one is free and actually works. An option to lock the apk with password is recommended. Also the recorded list takes so much time to load, especially if there are so many call recordings. I suggest to update and save the database of recordings in background , because either way the app is always running in background. "
"8/1/2020 5:04:19","Voice Line Quality","OnePlus","7 (guacamoleb)","Android: 10; 4.14.117-perf-gf47aa34 (LineageOS 17.1)","Yes","MPSS.HE.1.0.c11.1-00007-SM8150_GEN_PACK-2.289196.1.292043.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Thank you for developing and sharing this great piece of open source software!"
"8/3/2020 12:33:24","Voice Line Quality","samsung","SM-A305F","Android: 10, 4.4.177-17822014","Yes","A305FXXS5BTE3,A305FXXS5BTE3","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.6.5",""
"8/5/2020 11:39:54","Not Working","Xiaomi","Mi 9T","Android: 10; 4.14.189-LineageOS-49739-g38b9689f1b35","Yes","4.3.c5-00052-0702_2046_6066be5,4.3.c5-00052-0702_2046_6066be5","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Record but empty sound file"
"8/8/2020 3:34:44","Voice Line Quality","samsung","SM-G900M","Android: 9; 3.4.113-lineageos","Yes","G900MUBU1CQC1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","System Mixer can't config. Fail on mounting /vendor"
"8/10/2020 13:14:29","Voice Line Quality","Xiaomi","Mi 5X","Android: 9; 4.9.177-perf ","Yes","953_GEN_PACK-1.181354.1.182577.1,953_GEN_PACK-1.181354.1.182577.1","Voice Line","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Perfect job! Sincerely thankful for your app."
"8/11/2020 9:50:47","Voice Line Quality","OnePlus","ONEPLUS A5010","Android: 10; 4.4.231-nitrogen-poad42","Yes","MPSS.AT.2.0.c4.7-00070-8998_GEN_PACK-2.271073.1.277412.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Please include the option to start recording only when call is received to avoid the 'ringer' being recorder. Thanks in advance!"
"8/11/2020 14:42:41","Voice Line Quality","samsung","SM-G965F","Android: 9; 4.9.59-15540155","Yes","G965FXXU2CSC1,G965FXXU2CSC1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13",""
"8/14/2020 10:31:10","Voice Line Quality","OnePlus","ONEPLUS A6003","Android: 10; 4.9.232~RadioactiveKernel_V10.7.7_PiXeN-OS ","Yes","845_GEN_PACK-1.275144.2.276740.1,845_GEN_PACK-1.275144.2.276740.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13",""
"8/14/2020 20:35:50","Not Working","Google","Pixel 3","Android: 10; 4.9.165-g3206e079fc69-ab5845057","Yes","g845-00048-190722-B-5745561","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Tried all source inputs, Ogg and mp3 encoders. No recorded audio."
"8/15/2020 2:02:39","Voice Line Quality","samsung","SM-G965F","Android: 10; 4.9.226","Yes","G965FXXU9ETF2,G965FXXU9ETF2","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Does exactly want I wanted...simply records all calls :)"
"8/16/2020 16:01:55","Not Working","HUAWEI","ART-L29","Android: 10, 4.14.116","No","21C20B388S000C000,21C20B388S000C000","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.6.5",""
"8/16/2020 20:43:23","Voice Line Quality","ZUK","ZUK Z2121","Android: 10; 4.4.232-popthecorn-v2.4 ","Yes","M8996FAAAANAZM-1.70664.3.76387.1,M8996FAAAANAZM-1.70664.3.76387.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Read the gitlab/fdroid pages. Where do I find the full reference for the saved filename to customize as I see fit ? For example save recording as 
""[CALLER_ID or PHONE_NUMBER] IN/OUT [DATE TIME].ogg 
What would that be ?
[%c || %n] %D %T.ogg ? 
Where is the full reference for all possible fields ? please drop an edit to your gitlab doc or fdroid page Ty :) "
"8/17/2020 3:30:37","Voice Line Quality","asus","ASUS_X00TDB","Android: 9; 4.4.153-perf ","Yes","S.AT.3.1-00784-SDM636_GEN_PACK-1,S.AT.3.1-00784-SDM636_GEN_PACK-1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13",""
"8/18/2020 22:03:39","چرا صداها ظبط نمیشوند","Xiaomi","Redmi Note 8","Android: 9, 4.14.98-perf ","No","MPSS.AT.4.3.1-00270-NICOBAR_GEN_PACK-1.239860.1.241207.1","Auto (default)","3gp, aac","User Installed","1.6.5",""
"8/20/2020 8:20:45","Voice Line Quality","Xiaomi","Redmi Note 8","Android: 10; 4.14.188-QuicksilveR™","Yes","MPSS.AT.4.3.1-00270-NICOBAR_GEN_PACK-1.306850.1.311158.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13",""
"8/23/2020 18:06:04","Call record but no voice","Xiaomi","Redmi Note 6 Pro","Android: 10; 4.4.230-Clarity-g1a6528f2d411","Yes","660_GEN_PACK-1.247861.1.250894.1,660_GEN_PACK-1.247861.1.250894.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","No voice in recordings"
"8/25/2020 0:55:27","Not Working","OnePlus6t","ONEPLUS A6010","Android: 10; 4.9.179-perf ","Yes","845_GEN_PACK-1.275144.2.276740.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Please solve this issue as soon as possible"
"8/25/2020 0:55:37","Not Working","OnePlus6t","ONEPLUS A6010","Android: 10; 4.9.179-perf ","Yes","845_GEN_PACK-1.275144.2.276740.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Please solve this issue as soon as possible"
"8/25/2020 10:58:15","Voice Line Quality","asus","ASUS_X00TDB","Android: 9; 4.4.153-perf ","Yes","S.AT.3.1-00784-SDM636_GEN_PACK-1,S.AT.3.1-00784-SDM636_GEN_PACK-1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Use App Systemizer (A Magisk module) to move this app into priv-app, so that you could use Voice Line method.
On stock Oreo ROM(340) just Mic working."
"8/25/2020 16:38:06","Voice Line Quality","asus","ASUS_X00TD","Android: 9; 4.4.153-perf ","Yes","S.AT.3.1-00784-SDM636_GEN_PACK-1,S.AT.3.1-00784-SDM636_GEN_PACK-1","Voice Line","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Working"
"8/25/2020 22:00:21","Voice Line Quality","Xiaomi","Redmi Note 8T","Android: 9; 4.14.98-perf-gfd0d7d0","Yes","MPSS.AT.4.3.1-00270-NICOBAR_GEN_PACK-1.262213.1.269084.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Всё супер, пишет класс и всё!!!"
"8/26/2020 17:15:52","Since android 10 update it get no sound","samsung","SM-A705FN","Android: 10; 4.14.117-17976949","No","A705FNXXU5BTB9,A705FNXXU5BTB9","Auto (default)","3gp, aac","User Installed","1.7.13","Hi! Thank you so much for this great app, it worked flawless until mean people from Android/google decided to disable call recordings. I hope they allow it back.  I appreciate your great job and I wish you the best."
"8/28/2020 14:23:34","Voice Line Quality","samsung","SM-N910G","Android: 9; 3.10.108_Flashpoint","Yes","N910GDTU1DQL1","Voice Line","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Works perfectly if installed as system app. You can use the Magisk module or an app systemizer."
"8/28/2020 16:23:28","Voice Line Quality","HUAWEI","ART-L29","Android: 10, 4.14.116","Yes","21C20B388S000C000,21C20B388S000C000","System RAW","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.6.5",""
"8/28/2020 16:23:37","Voice Line Quality","HUAWEI","ART-L29","Android: 10, 4.14.116","Yes","21C20B388S000C000,21C20B388S000C000","System RAW","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.6.5",""
"9/9/2020 20:28:12","Voice Line Quality","Ulefone","Armor_3WT","Android: 9; 4.4.146 ","Yes","MOLY.LR12A.R3.MP.V114.5.P1,MOLY.LR12A.R3.MP.V114.5.P1","Voice Line","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Very nice!"
"9/13/2020 1:49:42","Not Working","Xiaomi","Redmi Note 8 Pro","Android: 9; 4.14.94 ","Yes","MOLY.LR13.R1.TC8.SP.V1.P84,MOLY.LR13.R1.TC8.SP.V1.P84","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13",""
"9/15/2020 6:55:12","Not Working","motorola","moto g(9)","Android: 10; 4.19.95-perf ","No","M4250_07.131.01.47R GUAMP_JANZDSDS_CUST","Voice Line","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"9/22/2020 16:16:37","Not Working","samsung","SM-A305F","Android: 10; 4.4.177-18634054","No","A305FXXU5BTF1,A305FXXU5BTF1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Hmmmm?"
"9/22/2020 16:39:31","Voice Line Quality","Umidigi","F2","Android: 10; 4.14.141 ","Yes","MOLY.LR12A.R3.MP.V101.3,MOLY.LR12A.R3.MP.V101.3","Auto (default)","3gp, aac","System Preinstalled","1.7.13","Не хватает рациональной автоматизации удаляющей все записи кроме выбранной для сохранения в диалоге после завершения звонка. А то в этой куче беспонтовых записей нужную не отискать!"
"9/24/2020 5:38:35","Good","samsung","SM-G610F","Android: 8.1.0; 3.18.14-14381225-QB30350084","No","G610FXXS1CTD1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Some issue are founded. We can't switch all , in , out, *"
"9/24/2020 12:31:06","The program is continuosly recording  (hours, but also 1 day, in one case) but only silence, never voices., but ","HUAWEI","JNY-LX1","Android: 10; 4.14.116","No","21C20B088S000C000,21C20B088S000C000","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"9/25/2020 6:43:05","Not Working","Xiaomi","Mi MIX 2S","Android: 10; 4.9.236-Etude-Op.10-No.3-g90aac0ed","Yes","4.0.c2.6-00335-0803_2229_3c8fca6,4.0.c2.6-00335-0803_2229_3c8fca6","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13",""
"9/25/2020 6:46:23","Not Working","Xiaomi","Mi MIX 2S","Android: 10; 4.9.236-Etude-Op.10-No.3-g90aac0ed","Yes","4.0.c2.6-00335-0803_2229_3c8fca6,4.0.c2.6-00335-0803_2229_3c8fca6","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","My OS is PixelExperiencePlus"
"9/25/2020 20:37:57","Not Working","Xiaomi","Mi A2 Lite","Android: 10; 3.18.124-perf-gceec2f0","No","953_GEN_PACK-1.202044.1.240106.1,953_GEN_PACK-1.202044.1.240106.1","Voice Line","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"9/28/2020 14:36:04","No Opponent Side","Xiaomi","Redmi Note 8 Pro","Android: 9; 4.14.94 ","No","MOLY.LR13.R1.TC8.SP.V1.P87,MOLY.LR13.R1.TC8.SP.V1.P87","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Thanks for work"
"9/28/2020 22:22:03","No Opponent Side","samsung","SM-G950F","Android: 9; 4.4.111-18920278","No","G950FXXU9DTF1","Auto (default)","3gp, aac","User Installed","1.7.13","All ""Encoder / sources"" combinations Tested"
"9/30/2020 15:12:59","Voice Line Quality","samsung","SM-N975F","Android: 10; 4.14.113-19542039","Yes","N975FXXU6DTH5,N975FXXU6DTH5","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Hi!

Finally an app that works :-)

I have an issue: the icon in the notification  bar at the top suggests a phonecall is ongoing.

I cannot find a setting in the app nor in the system.to avoid it.

Any way? I have magisk & root, if there was a file to edit I'd be happy to do that with the terminal!

Thanks 

GG@sivaspa.com"
"10/4/2020 4:27:29","No Opponent Side","asus","Zenfone Max Pro M1","Android: 8.1.0; 4.4.138-perf ","Yes","660_GEN_PACK-1.163573.0.166136.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13",""
"10/4/2020 19:21:04","Voice Line Quality","OnePlus","6T","Android: 10; 4.9.236~mcd-kernel_15-09-2020_unified","Yes","845_GEN_PACK-1.261073.1.270317.1,845_GEN_PACK-1.261073.1.270317.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Works great. OnePlus 6T, Evolution X"
"10/4/2020 19:22:10","Voice Line Quality","OnePlus","ONEPLUS A6013","Android: 10; 4.9.236~mcd-kernel_15-09-2020_unified","Yes","845_GEN_PACK-1.261073.1.270317.1,845_GEN_PACK-1.261073.1.270317.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Works great on OnePlus 6T, Evolution X"
